area,feeder,PEANO
C1,NVD07,24122730
C1,NVD07,22393516
C1,NVD07,25912644
C1,NVD07,21960180
C1,NVD07,22393597
C1,NVD07,22393599
C1,NVD07,22393594
C1,NVD07,24488811
C1,NVD07,23206811
C1,NVD07,21959548
C1,NVD07,21960104
C1,NVD07,21959602
C1,NVD07,25912658
C1,NVD07,24122699
C1,NVD07,25912637
C1,NVD07,20107148
C1,NVD07,22393602
C1,NVD07,25913307
C1,NVD07,25913279
C1,NVD07,25913280
C1,NVD07,25913349
C1,NVD07,25913264
C1,NVD07,24122705
C1,NVD07,24122706
C1,NVD07,25913289
C1,NVD07,21959570
C1,NVD07,24122700
C1,NVD07,25913296
C1,NVD07,25913298
C1,NVD07,27301140
C1,NVD07,30128897
C1,NVD07,25915263
C1,NVD07,27478270
C1,NVD07,28604815
C1,NVD07,28372180
C1,NVD07,30241244
C1,NVD07,5600470287
C1,NVD07,5600049537
C1,NVD07,5700376575
C1,NVD07,5700376384
C1,NVD07,5800509747
C1,NVD07,5800509912
C1,NVD07,5700218984
C1,NVD07,5700919534
C1,NVD07,5800509785
C1,NVD07,5800509775
C1,NVD07,5800509762
C1,NVD07,5800509788
C1,NVD07,5800509789
C1,NVD07,25966700
C1,NVD07,5700628150
C1,NVD07,5800509809
C1,NVD07,5800509811
C1,NVD07,5800509812
C1,NVD07,5800509846
C1,NVD07,25966752
C1,NVD07,26076971
C1,NVD07,24492579
C1,NVD07,5800509933
C1,NVD07,5800509867
C1,NVD07,5800509906
C1,NVD07,5800509881
C1,NVD07,5800509883
C1,NVD07,5800509895
C1,NVD07,5800509796
C1,NVD07,5800509799
C1,NVD07,5800509800
C1,NVD07,5800509806
C1,NVD07,5800509820
C1,NVD07,5800509915
C1,NVD07,5800509923
C1,NVD07,5700458265
C1,NVD07,5700622390
C1,NVD07,5700622386
C1,NVD07,5700622425
C1,NVD07,5700622354
C1,NVD07,5700622399
C1,NVD07,5700622414
C1,NVD07,5700623497
C1,NVD07,5700622410
C1,NVD07,5700622422
C1,NVD07,5700622342
C1,NVD07,5700622446
C1,NVD07,5700622430
C1,NVD07,5700622369
C1,NVD07,5800687884
C1,NVD07,5801043307
C1,NVD07,5700376388
C1,NVD07,5700622395
C1,NVD07,5700628171
C1,NVD07,5700622367
C1,NVD07,30593302
C1,NVD07,30150551
C1,NVD07,27106466
C1,NVD07,5700389047
C1,NVD07,24126262
C1,NVD07,5800509793
C1,NVD07,5800509840
C1,NVD07,19418990
C1,NVD07,27300944
C1,NVD07,27301137
C1,NVD07,27515665
C1,NVD07,21959535
C1,NVD07,24123566
C1,NVD07,24122742
C1,NVD07,24122669
C1,NVD07,23206817
C1,NVD07,22393563
C1,NVD07,25913207
C1,NVD07,22393523
C1,NVD07,22393600
C1,NVD07,24122723
C1,NVD07,24122766
C1,NVD07,22393578
C1,NVD07,25913346
C1,NVD07,25913299
C1,NVD07,26177036
C1,NVD07,26080189
C1,NVD07,6000532379
C1,NVD07,5801045049
C1,NVD07,25966589
C1,NVD07,5801045321
C1,NVD07,26174145
C1,NVD07,30241048
C1,NVD07,5800805663
C1,NVD07,21118426
C1,NVD07,27301103
C1,NVD07,27300993
C1,NVD07,27515700
C1,NVD07,25087178
C1,NVD07,5700751091
C1,NVD07,5800274963
C1,NVD07,5701474667
C1,NVD07,27487892
C1,NVD07,20433045
C1,NVD07,27300930
C1,NVD07,27300949
C1,NVD07,25915116
C1,NVD07,5801217756
C1,NVD07,5800271926
C1,NVD07,27301141
C1,NVD07,5700219149
C1,NVD07,5700654988
C1,NVD07,18283512
C1,NVD07,19661296
C1,NVD07,24235723
C1,NVD07,5600470832
C1,NVD07,28702917
C1,NVD07,5700628076
C1,NVD07,5700389293
C1,NVD07,20624817
C1,NVD07,27487991
C1,NVD07,5801218221
C1,NVD07,27301097
C1,NVD07,5701473119
C1,NVD07,20260893
C1,NVD07,5700751090
C1,NVD07,27301115
C1,NVD07,5700751112
C1,NVD07,5701084765
C1,NVD07,27487891
C1,NVD07,23156255
C1,NVD07,27490435
C1,NVD07,5800273189
C1,NVD07,24332309
C1,NVD07,6000612477
C1,NVD07,27300943
C1,NVD07,27301142
C1,NVD07,5700919504
C1,NVD07,20261205
C1,NVD07,5801264605
C1,NVD07,27284913
C1,NVD07,5700218107
C1,NVD07,5800806114
C1,NVD07,27487928
C1,NVD07,5801044925
C1,NVD07,27300955
C1,NVD07,27300932
C1,NVD07,27501648
C1,NVD07,5900726108
C1,NVD07,5800508423
C1,NVD07,5700917221
C1,NVD07,6000532119
C1,NVD07,19418942
C1,NVD07,5801217699
C1,NVD07,16716308
C1,NVD07,30241248
C1,NVD07,5701511997
C1,NVD07,5700919966
C1,NVD07,25911642
C1,NVD07,5801218332
C1,NVD07,28271465
C1,NVD07,6000530728
C1,NVD07,5800273433
C1,NVD07,5801044918
C1,NVD07,30479337
C1,NVD07,5801045190
C1,NVD07,19418997
C1,NVD07,5800805701
C1,NVD07,5800040745
C1,NVD07,27301121
C1,NVD07,28603721
C1,NVD07,30241247
C1,NVD07,30241250
C1,NVD07,28372181
C1,NVD07,5700376410
C1,NVD07,5700376382
C1,NVD07,5700376381
C1,NVD07,5700389309
C1,NVD07,5700376327
C1,NVD07,5700919606
C1,NVD07,27488001
C1,NVD07,29369689
C1,NVD07,23206707
C1,NVD07,5700655017
C1,NVD07,5800509825
C1,NVD07,25956514
C1,NVD07,5700219007
C1,NVD07,5700655022
C1,NVD07,5800509931
C1,NVD07,5800509928
C1,NVD07,5800509861
C1,NVD07,5800509922
C1,NVD07,5800509901
C1,NVD07,5700623524
C1,NVD07,5800509890
C1,NVD07,5800509891
C1,NVD08,25248180
C1,NVD08,27698530
C1,NVD08,28116100
C1,NVD08,27681401
C1,NVD08,27681388
C1,NVD08,23068453
C1,NVD08,25248185
C1,NVD08,29179968
C1,NVD08,27678477
C1,NVD08,28088861
C1,NVD08,28116091
C1,NVD08,28116101
C1,NVD08,25248104
C1,NVD08,27681394
C1,NVD08,25195890
C1,NVD08,28149685
C1,NVD08,27681399
C1,NVD08,25248194
C1,NVD08,23035168
C1,NVD08,28116077
C1,NVD08,27681387
C1,NVD08,27681398
C1,NVD08,25249120
C1,NVD08,27756702
C1,NVD08,27681397
C1,NVD08,27678480
C1,NVD08,28116079
C1,NVD08,8752274
C1,NVD08,19042203
C1,NVD08,25247832
C1,NVD08,27678478
C1,NVD08,27681392
C1,NVD08,28088859
C1,NVD08,27678476
C1,NVD08,28149690
C1,NVD08,27681395
C1,NVD08,27681393
C1,NVD08,25249190
C1,NVD08,28116104
C1,NVD08,27681391
C1,NVD08,6000532419
C1,NVD08,27446113
C1,NVD08,5800271861
C1,NVD08,27681396
C1,NVD08,27549284
C1,NVD08,27026855
C1,NVD08,27681386
C1,NVD08,27681389
C1,NVD08,28088879
C1,NVD08,28088878
C1,NVD08,28116080
C1,NVD08,23070257
C1,NVD08,28088868
C1,NVD08,28088891
C1,NVD08,28116087
C1,NVD08,28115316
C1,NVD08,28149693
C1,NVD08,27681390
C1,NVD08,27549248
C1,NVD08,27549249
C1,NVD08,27874651
C1,NVD08,5701012068
C1,NVD08,5700041412
C1,NVD08,23156254
C1,NVD08,30137179
C1,NVD08,27549287
C1,NVD08,27549286
C1,NVD08,5701011978
C1,NVD09,5701512241
C1,NVD09,29116419
C1,NVD09,6000485198
C1,NVD09,28271094
C1,NVD09,22824452
C1,NVD09,22660425
C1,NVD09,20864424
C1,NVD09,28151979
C1,NVD09,28271105
C1,NVD09,28117055
C1,NVD09,27874685
C1,NVD09,5701005818
C1,NVD09,17993579
C1,NVD09,23066402
C1,NVD09,24398670
C1,NVD09,24398592
C1,NVD09,21142100
C1,NVD09,21142112
C1,NVD09,21144175
C1,NVD09,23005252
C1,NVD09,21989155
C1,NVD09,23069905
C1,NVD09,23432999
C1,NVD09,28068209
C1,NVD09,23045173
C1,NVD09,6000050846
C1,NVD09,5900798115
C1,NVD09,28068636
C1,NVD09,29174122
C1,NVD09,29159400
C1,NVD09,29094864
C1,NVD09,27703078
C1,NVD09,29116167
C1,NVD09,28061280
C1,NVD09,27691403
C1,NVD09,27063664
C1,NVD09,27756649
C1,NVD09,28068376
C1,NVD09,27672618
C1,NVD09,28149560
C1,NVD09,27697841
C1,NVD09,23033827
C1,NVD09,23071102
C1,NVD09,24398702
C1,NVD09,23075790
C1,NVD09,23027007
C1,NVD09,21142106
C1,NVD09,19064815
C1,NVD09,23071104
C1,NVD09,23075791
C1,NVD09,23034251
C1,NVD09,17006326
C1,NVD09,24396408
C1,NVD09,5900148454
C1,NVD09,6000549431
C1,NVD09,6000017046
C1,NVD09,28088766
C1,NVD09,29174119
C1,NVD09,29180164
C1,NVD09,28088769
C1,NVD09,29101687
C1,NVD09,27691405
C1,NVD09,27670236
C1,NVD09,29180248
C1,NVD09,28068378
C1,NVD09,27698403
C1,NVD09,28068367
C1,NVD09,28056537
C1,NVD09,28014671
C1,NVD09,28068388
C1,NVD09,28068368
C1,NVD09,21989164
C1,NVD09,23066400
C1,NVD09,23075795
C1,NVD09,19064812
C1,NVD09,27060521
C1,NVD09,24396410
C1,NVD09,21989073
C1,NVD09,23066674
C1,NVD09,21142099
C1,NVD09,23069902
C1,NVD09,23020266
C1,NVD09,21989120
C1,NVD09,21135357
C1,NVD09,27044683
C1,NVD09,6000048385
C1,NVD09,29175808
C1,NVD09,24408090
C1,NVD09,29159946
C1,NVD09,29180226
C1,NVD09,29159835
C1,NVD09,29180100
C1,NVD09,21142077
C1,NVD09,29174101
C1,NVD09,29174043
C1,NVD09,28088755
C1,NVD09,29116390
C1,NVD09,28068362
C1,NVD09,28068363
C1,NVD09,28068373
C1,NVD09,28061207
C1,NVD09,28068597
C1,NVD09,27698404
C1,NVD09,28056526
C1,NVD09,27698396
C1,NVD09,28068350
C1,NVD09,28068380
C1,NVD09,28068365
C1,NVD09,28068366
C1,NVD09,27691401
C1,NVD09,28375018
C1,NVD09,23033779
C1,NVD09,23066679
C1,NVD09,21140988
C1,NVD09,25248806
C1,NVD09,18303506
C1,NVD09,27060638
C1,NVD09,21141013
C1,NVD09,21142113
C1,NVD09,23066524
C1,NVD09,19061645
C1,NVD09,23033135
C1,NVD09,23071100
C1,NVD09,19061664
C1,NVD09,18378197
C1,NVD09,19056675
C1,NVD09,9044552
C1,NVD09,6000050894
C1,NVD09,29159956
C1,NVD09,28056184
C1,NVD09,29159461
C1,NVD09,29160097
C1,NVD09,29174088
C1,NVD09,27703076
C1,NVD09,27710314
C1,NVD09,27698395
C1,NVD09,28056328
C1,NVD09,27697828
C1,NVD09,21999775
C1,NVD09,27691408
C1,NVD09,19063106
C1,NVD09,23064428
C1,NVD09,23033342
C1,NVD09,23071105
C1,NVD09,23064427
C1,NVD09,19056657
C1,NVD09,19042283
C1,NVD09,26496716
C1,NVD09,21144179
C1,NVD09,23070259
C1,NVD09,6000172638
C1,NVD09,5800023894
C1,NVD09,29180204
C1,NVD09,27670572
C1,NVD09,29159825
C1,NVD09,29159937
C1,NVD09,29174020
C1,NVD09,21140991
C1,NVD09,29159399
C1,NVD09,27697833
C1,NVD09,6000048345
C1,NVD09,6000049025
C1,NVD09,27691402
C1,NVD09,28061233
C1,NVD09,27698401
C1,NVD09,27698402
C1,NVD09,28068370
C1,NVD09,27691404
C1,NVD09,27697855
C1,NVD09,27671235
C1,NVD09,D240702
C1,NVD09,25195912
C1,NVD09,23075777
C1,NVD09,23027947
C1,NVD09,21989157
C1,NVD09,16573203
C1,NVD09,24398646
C1,NVD09,19064814
C1,NVD09,23068464
C1,NVD09,23067988
C1,NVD09,27060520
C1,NVD09,14690960
C1,NVD09,21144171
C1,NVD09,21144170
C1,NVD09,23064426
C1,NVD09,25210370
C1,NVD09,9392056
C1,NVD09,29175809
C1,NVD09,29175873
C1,NVD09,27063308
C1,NVD09,6000017010
C1,NVD09,27756906
C1,NVD09,5800023891
C1,NVD09,23066184
C1,NVD09,27063682
C1,NVD09,5701544505
C1,NVD09,29174028
C1,NVD09,29160102
C1,NVD09,27674173
C1,NVD09,24398595
C1,NVD09,28149694
C1,NVD09,28068394
C1,NVD09,27697854
C1,NVD09,28068377
C1,NVD09,28068372
C1,NVD09,27698400
C1,NVD09,28056546
C1,NVD09,28014652
C1,NVD09,27703079
C1,NVD09,18315090
C1,NVD09,23066678
C1,NVD09,23066522
C1,NVD09,23069903
C1,NVD09,25210405
C1,NVD09,16619960
C1,NVD09,19064811
C1,NVD09,19056667
C1,NVD09,23066523
C1,NVD09,19063151
C1,NVD09,23069896
C1,NVD09,23070258
C1,NVD09,23071821
C1,NVD09,22004719
C1,NVD09,5700655104
C1,NVD09,28271018
C1,NVD09,5800276375
C1,NVD09,5700041362
C1,NVD09,5701471556
C1,NVD09,30137278
C1,NVD09,5600053478
C1,NVD09,5701006013
C1,NVD09,28117129
C1,NVD09,26172126
C1,NVD09,6000195668
C1,NVD09,30137063
C1,NVD09,27873744
C1,NVD09,27654698
C1,NVD09,6000485203
C1,NVD09,5701342955
C1,NVD09,28271030
C1,NVD09,5700009562
C1,NVD09,30137079
C1,NVD09,30137396
C1,NVD09,27264765
C1,NVD09,5700041925
C1,NVD09,27106998
C1,NVD09,22660567
C1,NVD09,26079220
C1,NVD09,5701006023
C1,NVD09,30139177
C1,NVD09,28271019
C1,NVD09,26170513
C1,NVD09,28088736
C1,NVD09,26170461
C1,NVD09,5700096709
C1,NVD09,5700041922
C1,NVD09,5700916718
C1,NVD09,28271095
C1,NVD09,5801043916
C1,NVD09,30157419
C1,NVD09,27873861
C1,NVD09,6000532188
C1,NVD09,28271098
C1,NVD09,5700041805
C1,NVD09,5801044969
C1,NVD09,5800274884
C1,NVD09,30138499
C1,NVD09,19161233
C1,NVD09,5701005819
C1,NVD09,16659105
C1,NVD09,25085421
C1,NVD09,18001957
C1,NVD09,21118429
C1,NVD09,17998132
C1,NVD09,18233782
C1,NVD09,22894373
C1,NVD09,23176524
C1,NVD09,28271104
C1,NVD09,28372169
C1,NVD09,5701005817
C1,NVD09,30139156
C1,NVD09,5700655117
C1,NVD09,5701512208
C1,NVD09,5701005865
C1,NVD09,27874541
C1,NVD09,5700041411
C1,NVD09,17940882
C1,NVD09,6000017030
C1,NVD09,28068356
C1,NVD09,29159957
C1,NVD09,28068381
C1,NVD09,28068371
C1,NVD09,28068349
C1,NVD09,28068355
C1,NVD09,29159967
C1,NVD09,27702124
C1,NVD09,23069901
C1,NVD09,28068495
C1,NVD09,27698399
C1,NVD09,25248187
C1,NVD09,19064530
C1,NVD09,23070260
C1,NVD09,18378179
C1,NVD09,24380328
C1,NVD09,24381725
C1,NVD09,21135338
C1,NVD09,23066673
C1,NVD09,18378182
C1,NVD09,24398687
C1,NVD09,21989150
C1,NVD09,29174013
C1,NVD09,5900123030
C1,NVD09,28088715
C1,NVD09,30137402
C1,NVD09,29180048
C1,NVD09,5900126914
C1,NVD09,28068357
C1,NVD09,29159950
C1,NVD09,28068382
C1,NVD09,28068385
C1,NVD09,29159492
C1,NVD09,28068345
C1,NVD09,28068346
C1,NVD09,29116415
C1,NVD09,28088747
C1,NVD09,28068351
C1,NVD09,28088721
C1,NVD09,27697856
C1,NVD09,27697844
C1,NVD09,27756703
C1,NVD09,9048471
C1,NVD09,27063552
C1,NVD09,27698397
C1,NVD09,26176793
C1,NVD09,90036524
C1,NVD09,5701012090
C1,NVD09,30137754
C1,NVD09,30137419
C1,NVD09,17002978
C1,NVD09,18459745
C1,NVD09,19110950
C1,NVD09,18487773
C1,NVD09,20550293
C1,NVD09,18450759
C1,NVD09,90109023
C1,NVD09,28271101
C1,NVD09,5700067390
C1,NVD09,5700655186
C1,NVD09,29094844
C1,NVD09,5701005814
C1,NVD09,30137353
C1,NVD09,5600130905
C1,NVD09,28271103
C1,NVD09,18508421
C1,NVD09,18476129
C1,NVD09,23147021
C1,NVD09,90151060
C1,NVD09,17245203
C1,NVD09,20433095
C1,NVD09,23426550
C1,NVD09,15943921
C1,NVD09,18506045
C1,NVD09,28117054
C1,NVD09,30128907
C1,NVD09,28271066
C1,NVD09,5700919512
C1,NVD09,5700751071
C1,NVD09,27874694
C1,NVD09,22004764
C1,NVD09,5700655101
C1,NVD09,6000374133
C1,NVD09,30137802
C1,NVD09,5700041319
C1,NVD09,30138474
C1,NVD09,5800276953
C1,NVD09,5701006543
C1,NVD09,21959717
C1,NVD09,23044918
C1,NVD09,19135423
C1,NVD09,28271090
C1,NVD09,22660569
C1,NVD09,30138472
C1,NVD09,5700041062
C1,NVD09,5701060283
C1,NVD09,5801217632
C1,NVD09,5700040874
C1,NVD09,25084887
C1,NVD09,5800273188
C1,NVD09,5801043131
C1,NVD09,5700919718
C1,NVD09,5700919952
C1,NVD09,27873702
C1,NVD09,5700040921
C1,NVD09,5701343638
C1,NVD09,6000196189
C1,NVD09,30007808
C1,NVD09,30137755
C1,NVD09,30593412
C1,NVD09,6000612744
C1,NVD09,28271031
C1,NVD09,5600132637
C1,NVD09,5700919951
C1,NVD09,5800274851
C1,NVD09,5700041803
C1,NVD09,5701084918
C1,NVD09,27756606
C1,NVD09,6000485193
C1,NVD09,20829740
C1,NVD09,28271076
C1,NVD09,30136983
C1,NVD09,27873885
C1,NVD09,5701471919
C1,NVD09,30137246
C1,NVD09,5700919712
C1,NVD09,28271097
C1,NVD09,5700919710
C1,NVD09,6000485812
C1,NVD09,5701063018
C1,NVD09,6000374070
C1,NVD09,6100787711
C1,NVD09,5701059897
C1,NVD09,5700041804
C1,NVD09,6000373482
C1,NVD09,27409492
C1,NVD09,28271099
C1,NVD09,28117053
C1,NVD09,21188714
C1,NVD09,28271091
C1,NVD09,28603672
C1,NVD09,5700655446
C1,NVD09,5700919511
C1,NVD09,5701062687
C1,NVD09,5800276890
C1,NVD09,18485832
C1,NVD09,30243179
C1,NVD09,5700622544
C1,NVD09,5700655102
C1,NVD09,5701343598
C1,NVD09,6000485178
C1,NVD09,15943887
C1,NVD09,17920338
C1,NVD09,5700041408
C1,NVD09,5700655187
C1,NVD09,27022686
C1,NVD09,20360564
C1,NVD09,5701005816
C1,NVD09,28056538
C1,NVD09,30241240
C1,NVD09,5700041410
C1,NVD09,30593368
C1,NVD09,6000531609
C1,NVD09,30137753
C1,NVD09,5701005815
C1,NVD09,22127945
C1,NVD09,22660566
C1,NVD09,30137060
C1,NVD09,30137075
C1,NVD09,6100946924
C1,NVD09,30136999
C1,NVD09,5701471553
C1,NVD09,28271024
C1,NVD09,6000485197
C1,NVD09,26134008
C1,NVD09,30137074
C1,NVD09,5701513090
C1,NVD09,5800540723
C1,NVD09,27419825
C1,NVD09,28271022
C1,NVD09,16919810
C1,NVD09,27421199
C1,NVD09,5700389360
C1,NVD09,5600133523
C1,NVD09,5700041007
C1,NVD09,30128896
C1,NVD09,20631724
C1,NVD09,30137445
C1,NVD09,30137416
C1,NVD09,5700919711
C1,NVD09,5701084846
C1,NVD09,28271096
C1,NVD09,30137750
C1,NVD09,27873743
C1,NVD09,28117147
C1,NVD09,5600050473
C1,NVD09,30137420
C1,NVD09,5700655428
C1,NVD09,6000195888
C1,NVD09,5800274885
C1,NVD09,5701473371
C1,NVD09,30137062
C1,NVD09,5701062718
C1,NVD09,28271032
C1,NVD09,5701343411
C1,NVD09,5800276954
C1,NVD09,6000485814
C1,NVD09,5700041320
C1,NVD09,27873701
C1,NVD09,5700041110
C1,NVD09,5701059796
C1,NVD09,5700919719
C1,NVD09,5701084904
C1,NVD09,6000484739
C1,NVD09,5701512207
C1,NVD09,19661561
C1,NVD09,20785506
C1,NVD09,17535244
C1,NVD09,21043154
C1,NVD09,23033783
C1,NVD09,18450906
C1,NVD09,26215060
C1,NVD09,5700041920
C1,NVD09,5600050475
C1,NVD09,5701471554
C1,NVD09,19161084
C1,NVD09,6000195696
C1,NVD09,27874546
C1,NVD09,5701006594
C1,NVD09,5700916719
C1,NVD09,5700376529
C1,NVD09,27756639
C1,NVD09,5701084903
C1,NVD09,5700067796
C1,NVD09,19660702
C1,NVD09,6000373529
C1,NVD09,19473502
C1,NVD09,5701473051
C1,NVD09,19665239
C1,NVD09,25084945
C1,NVD09,5700040922
C1,NVD09,5800274945
C1,NVD09,5701005793
C1,NVD09,30137418
C1,NVD09,25957220
C1,NVD09,24123535
C1,NVD09,28702882
C1,NVD09,29194204
C1,NVD09,5701084845
C1,NVD09,5701006593
C1,NVD09,30139218
C1,NVD09,30138483
C1,NVD09,30128212
C1,NVD09,30137073
C1,NVD09,5700916717
C1,NVD09,28271025
C1,NVD09,18283761
C1,NVD09,30136998
C1,NVD09,30136996
C1,NVD09,5701513092
C1,NVD09,28271033
C1,NVD09,28702842
C1,NVD09,6000195966
C1,NVD09,5700041871
C1,NVD09,5800274931
C1,NVD09,30137254
C1,NVD09,5701084102
C1,NVD09,5700219156
C1,NVD09,30137447
C1,NVD09,30137061
C1,NVD09,28151883
C1,NVD09,19168639
C1,NVD09,5700041848
C1,NVD09,5700041738
C1,NVD09,5701471555
C1,NVD09,28117056
C1,NVD09,26470563
C1,NVD09,30136971
C1,NVD09,5700040961
C1,NVD09,5800273223
C1,NVD09,5700041921
C1,NVD09,5701471439
C1,NVD09,5701474618
C1,NVD09,27873756
C1,NVD09,5700655103
C1,NVD09,5600051175
C1,NVD09,5600050474
C1,NVD09,30137444
C1,NVD09,30138516
C1,NVD09,23305523
C1,NVD09,6000532464
C1,NVD09,6000485196
C1,NVD09,5700041008
C1,NVD09,6000485813
C1,NVD09,5700041870
C1,NVD09,30138473
C1,NVD09,5701062932
C1,NVD09,27873863
C1,NVD09,30137751
C1,NVD09,23305730
C1,NVD09,22894264
C1,NVD09,5700040884
C1,NVD09,5700040933
C1,NVD09,6000484987
C1,NVD09,6000485199
C1,NVD09,5800276959
C1,NVD09,90146789
C1,NVD09,5600132651
C1,NVD09,27873918
C1,NVD09,28234717
C1,NVD09,28117130
C1,NVD09,26170463
C1,NVD09,5701006545
C1,NVD09,17949374
C1,NVD09,20550237
C1,NVD09,21083557
C1,NVD09,20299755
C1,NVD09,24369942
C1,NVD09,19161033
C1,NVD09,20299785
C1,NVD09,18159280
C1,NVD09,28271092
C1,NVD09,5701005813
C1,NVD09,30137790
C1,NVD09,5701512205
C1,NVD09,5801217967
C1,NVD09,6100946925
C1,NVD09,6100946926
C1,NVD09,5800276374
C1,NVD09,5701342778
C1,NVD09,26133992
C1,NVD09,5701512206
C1,NVD09,5701513091
C1,NVD09,27264767
C1,NVD09,16659042
C1,NVD09,27782611
C1,NVD09,22660568
C1,NVD09,5700041840
C1,NVD09,30138498
C1,NVD09,27063311
C1,NVD09,30137429
C1,NVD09,5801044936
C1,NVD09,21043182
C1,NVD09,19661272
C1,NVD09,19661194
C1,NVD09,18460499
C1,NVD09,22824393
C1,NVD09,16014034
C1,NVD09,25965302
C1,NVD09,28271068
C1,NVD09,19125901
C1,NVD09,28056525
C1,NVD09,24223330
C1,NVD09,5700751074
C1,NVD09,5801043922
C1,NVD09,5700041407
C1,NVD09,18506109
C1,NVD09,27044691
C1,NVD09,27060523
C1,NVD09,5700041886
C1,NVD09,27403006
C1,NVD09,5700041919
C1,NVD09,30139159
C1,NVD09,28271093
C1,NVD09,5700041009
C1,NVD09,28117148
C1,NVD09,5700041416
C1,NVD09,5600133524
C1,NVD09,5800276965
C1,NVD09,5700041010
C1,NVD09,22094203
C1,NVD09,5700040873
C1,NVD09,26215047
C1,NVD09,26151574
C1,NVD10,27502867
C1,NVD10,6000530889
C1,NVD10,5600471043
C1,NVD10,24369875
C1,NVD10,27300985
C1,NVD10,27167059
C1,NVD10,30205461
C1,NVD10,5600471067
C1,NVD10,5701343610
C1,NVD10,5700041430
C1,NVD10,30137004
C1,NVD10,30205463
C1,NVD10,5700067322
C1,NVD10,18563671
C1,NVD10,26150922
C1,NVD10,18306822
C1,NVD10,29179943
C1,NVD10,28056320
C1,NVD10,27584481
C1,NVD10,27584474
C1,NVD10,27584483
C1,NVD10,21989166
C1,NVD10,24396398
C1,NVD10,18294795
C1,NVD10,29180377
C1,NVD10,29159398
C1,NVD10,28053547
C1,NVD10,27044918
C1,NVD10,27670569
C1,NVD10,28068369
C1,NVD10,27584485
C1,NVD10,23033833
C1,NVD10,23066233
C1,NVD10,5900171922
C1,NVD10,27584479
C1,NVD10,28068516
C1,NVD10,27584495
C1,NVD10,27584534
C1,NVD10,23027028
C1,NVD10,21989077
C1,NVD10,25233565
C1,NVD10,6000549494
C1,NVD10,29094882
C1,NVD10,25248819
C1,NVD10,27584525
C1,NVD10,27697825
C1,NVD10,27584480
C1,NVD10,27670274
C1,NVD10,27584476
C1,NVD10,28068534
C1,NVD10,5701541913
C1,NVD10,5701542036
C1,NVD10,29159397
C1,NVD10,28061204
C1,NVD10,27584478
C1,NVD10,28068374
C1,NVD10,27670571
C1,NVD10,23067979
C1,NVD10,27063674
C1,NVD10,27045152
C1,NVD10,27063317
C1,NVD10,90301955
C1,NVD10,18306802
C1,NVD10,28116088
C1,NVD10,29180195
C1,NVD10,28069039
C1,NVD10,27697843
C1,NVD10,28068995
C1,NVD10,27584482
C1,NVD10,21989152
C1,NVD10,23066536
C1,NVD10,21135342
C1,NVD10,27300916
C1,NVD10,27300928
C1,NVD10,25203552
C1,NVD10,27301108
C1,NVD10,5600471068
C1,NVD10,27300980
C1,NVD10,27515613
C1,NVD10,20861682
C1,NVD10,27167065
C1,NVD10,24123540
C1,NVD10,27515724
C1,NVD10,5701511974
C1,NVD10,27006796
C1,NVD10,20829190
C1,NVD10,27300915
C1,NVD10,27026812
C1,NVD10,30243178
C1,NVD10,19675216
C1,NVD10,5600470385
C1,NVD10,27301004
C1,NVD10,5701343578
C1,NVD10,27515714
C1,NVD10,6000485227
C1,NVD10,29368972
C1,NVD10,5600470381
C1,NVD10,19110897
C1,NVD10,30128930
C1,NVD10,27026815
C1,NVD10,22894342
C1,NVD10,20624908
C1,NVD10,27300996
C1,NVD10,5701006559
C1,NVD10,19675111
C1,NVD10,18450892
C1,NVD10,30128258
C1,NVD10,30243187
C1,NVD10,27515712
C1,NVD10,26150909
C1,NVD10,26225103
C1,NVD10,23307019
C1,NVD10,18563673
C1,NVD10,18563674
C1,NVD10,27300945
C1,NVD10,20330617
C1,NVD10,22968530
C1,NVD10,27133596
C1,NVD10,18506020
C1,NVD10,27300986
C1,NVD10,27301086
C1,NVD10,21112807
C1,NVD10,23176329
C1,NVD10,18563900
C1,NVD10,18535836
C1,NVD10,27026814
C1,NVD10,19675222
C1,NVD10,27301079
C1,NVD10,30205462
C1,NVD10,30128924
C1,NVD10,30137777
C1,NVD10,5600133462
C1,NVD10,27012759
C1,NVD10,27515726
C1,NVD10,5700067323
C1,NVD10,29180198
C1,NVD10,27701456
C1,NVD10,28068508
C1,NVD10,27584496
C1,NVD10,27670670
C1,NVD10,28061205
C1,NVD10,27584473
C1,NVD10,5800040934
C1,NVD10,27044919
C1,NVD10,24381741
C1,NVD10,23025333
C1,NVD10,29116165
C1,NVD10,29179949
C1,NVD10,29094833
C1,NVD10,28068544
C1,NVD10,27719626
C1,NVD10,27673301
C1,NVD10,30243186
C1,NVD10,5701084877
C1,NVD10,20863577
C1,NVD10,19675215
C1,NVD10,5700916632
C1,NVD10,27301005
C1,NVD10,27490476
C1,NVD10,21112808
C1,NVD10,20550311
C1,NVD10,18476058
C1,NVD10,28116719
C1,NVD10,17993603
C1,NVD10,27300982
C1,NVD10,27515713
C1,NVD10,27301078
C1,NVD10,27515721
C1,NVD10,27300987
C1,NVD10,27301106
C1,NVD10,30205357
C1,NVD10,24325546
C1,NVD10,30241242
C1,NVD10,5600471033
C1,NVD10,30087608
C1,NVD10,5600133461
C1,NVD10,5700623475
C1,NVD10,5701343577
C1,NVD10,5701062781
C1,NVD10,26150920
